Title,synopsis,coverImg,yearPublished,infoLink,avgRating,authorId,publisherId,genreId
My Big Fake Green-Card Wedding (Harlequin American Romance #987),"""I Do…For Now."" She might be the last twenty-nine-year-old virgin in Greece, but Melina Kostos did not need her overprotective father and brothers handpicking her husband! So when American businessman and single dad Adam Blake proposed a convenient marriage on her terms, she accepted. By Zeus, their bargain gave her everything she wanted: a gold band, a little girl to love and a green card. So why wasn't it enough? Because Melina wanted to break her no-touching-in-private rule and make her husband her first. Because she didn't want to be just a child's friend, she wanted to have Adam's babies. Because she wanted the whole thing—big fat Greek wedding and all!",http://books.google.com/books/content?id=Uz1-BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2014,https://play.google.com/store/books/details?id=Uz1-BAAAQBAJ&source=gbs_api,0,303,87,9
Divine Evil,"Returning to the Maryland hometown where her father died under mysterious circumstances, successful sculptor Clare Kimball finds herself falling in love with town sheriff and former bad boy Cameron Rafferty before a dangerous evil from the past returns to haunt her. By the author of Sweet Revenge. Reissue. A best-selling book.",http://books.google.com/books/content?id=ByWeFC09_MwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,http://books.google.com/books?id=ByWeFC09_MwC&dq=Divine+Evil&hl=&source=gbs_api,0,318,18,9
Halo In Blood,"An original full-length novel set in the Halo universe and based on the New York Times bestselling video game series! Just hours following their climactic battle on the Forerunner planet Genesis, the Spartans of Blue Team and Fireteam Osiris find themselves running for their lives from the malevolent machinations of the now-renegade artificial intelligence Cortana. But even as they attempt to stay one step ahead, trouble seems to find Spartan Edward Buck no matter where he turns. A secret mission enacted by the Office of Naval Intelligence could possibly help turn the tide, and has Buck reluctantly agreeing to reform his old team, Alpha-Nine. Because if the band is really getting back together for this one, that means everybody—including the Spartan who Buck never wants to see again, the one who committed the ultimate betrayal of trust…",http://books.google.com/books/content?id=nxgyDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2018,https://play.google.com/store/books/details?id=nxgyDwAAQBAJ&source=gbs_api,0,288,164,10
Murder Being Once Done,"A young girl is murdered in a cemetery. And Wexford's doctor has prescribed no alcohol, no rich food and, above all, no police work. When a young girl's body is found in a London cemetery and the local police, under the command of Wexford's nephew, are baffled, Wexford decides to brave his doctor's wrath and the condescension of the London police by doing a little investigating of his own. A compelling story of mysterious identity and untimely death, Murder Being Once Done is Rendell at her most sublime. With her Inspector Wexford novels, Ruth Rendell, winner of the Mystery Writers of America Grand Master Award, has added layers of depth, realism and unease to the classic English mystery. For the canny, tireless, and unflappable policeman is an unblinking observer of human nature, whose study has taught him that under certain circumstances the most unlikely people are capable of the most appalling crimes.",http://books.google.com/books/content?id=z5cElvLAJz0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,https://play.google.com/store/books/details?id=z5cElvLAJz0C&source=gbs_api,0,382,191,8
Misalliance,"After twenty years of marriage Blanche Vernon is alone; abandoned by her husband Bertie for a childishly demanding computer expert named Mousie. While Blanche finds this turn of events baffling, she feels that Bertie must have left her because of her overly sensible demeanor. Yet many of their mutual friends disagree. In fact, Blanche has come to be regarded as undeniably eccentric--making elliptical remarks that no one knows how to read, and chatting at great length about characters in fiction. She resolutely fills her unwanted hours with activities, maintaining her excellent appearance, drinking increasingly more wine, and, in an attempt to turn her energy to good works, becoming severely enmeshed in the life of a disordered young family.",http://books.google.com/books/content?id=58m7NntvqlcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2012,https://play.google.com/store/books/details?id=58m7NntvqlcC&source=gbs_api,0,19,189,6
White and Other Tales of Ruin,"WHITE AND OTHER TALES OF RUIN collects together six of Tim Lebbon's novellas, two of them brand new to this collection. From the all-powerful natural horrors of The First Law, to the man-made terrors of The Origin of Truth, this collection explores existence at the very edge of survival ... for humankind itself. The British Fantasy Award-winning White gives an ambiguous vision of a frozen hell-on-earth, while the new novella Hell locates it even nearer to our hearts. From Bad Flesh tells of diseased flesh, while the brand new Mannequin Man and the Plastic Bitch contains many maladies of the mind, most of them considered normal in the sick world it inhabits ... Contents: * White * From Bad Flesh * Hell (original) * The First Law * The Origin of Truth * Mannequin Man and the Plastic Bitch (original) Skyhorse Publishing, under our Night Shade and Talos imprints, is proud to publish a broad range of titles for readers interested in science fiction (space opera, time travel, hard SF, alien invasion, near-future dystopia), fantasy (grimdark, sword and sorcery, contemporary urban fantasy, steampunk, alternative history), and horror (zombies, vampires, and the occult and supernatural), and much more. While not every title we publish becomes a New York Times bestseller, a national bestseller, or a Hugo or Nebula award-winner, we are committed to publishing quality books from a diverse group of authors.",http://books.google.com/books/content?id=lkkGAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,http://books.google.com/books?id=lkkGAAAACAAJ&dq=White+and+Other+Tales+of+Ruin&hl=&source=gbs_api,0,427,129,5
Parade,"From the bestselling author of The Monk of Mokha and The Circle comes a taut, suspenseful story of two foreigners' role in a nation's fragile peace. An unnamed country is leaving the darkness of a decade at war, and to commemorate the armistice the government commissions a new road connecting two halves of the state. Two men, foreign contractors from the same company, are sent to finish the highway. While one is flighty and adventurous, wanting to experience the nightlife and people, the other wants only to do the work and go home. But both men must eventually face the absurdities of their positions, and the dire consequences of their presence. With echoes of J. M. Coetzee and Graham Greene, this timeless novel questions whether we can ever understand another nation's war, and what role we have in forging anyone's peace.",http://books.google.com/books/content?id=_GJjDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2019,https://play.google.com/store/books/details?id=_GJjDwAAQBAJ&source=gbs_api,0,80,189,6
CITIES OF THE PLAIN.,"The conclusion of the Border trilogy describes the friendship of John Grady Cole and Billy Parham, two cowboys working on a New Mexico ranch in the 1950s",http://books.google.com/books/content?id=8w_LUI1pM3IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1998,http://books.google.com/books?id=8w_LUI1pM3IC&dq=CITIES+OF+THE+PLAIN.&hl=&source=gbs_api,0,73,2,6
April Lady [AUDIOBOOK],"Despite the scandalous blemish on his bride's family name, Lord Giles Cardross is convinced that Nell cares for him. But as the bills and debts mount, Giles begins to suspect that his wife isn't as innocent as she looks.",http://books.google.com/books/content?id=2fADtsHVVzUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,http://books.google.com/books?id=2fADtsHVVzUC&dq=April+Lady+%5BAUDIOBOOK%5D&hl=&source=gbs_api,0,144,168,9
FROM A BUICK 8 (True first edition),"On the heels of his hugely successful ""Dreamcatchers"" King delivers another classic novel about boys, men, and a terrifying force only they can contain.",http://books.google.com/books/content?id=4nA9DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2017,http://books.google.com/books?id=4nA9DwAAQBAJ&dq=FROM+A+BUICK+8+(True+first+edition)&hl=&source=gbs_api,0,399,164,5
In Dark Places,"Testing the breakthrough psychiatric treatment she has discovered, scientist Robin Cameron invades the minds of two patients--serial killer Justin Gray, who has a penchant for teenage girls, and LAPD cop Alan Brand--a dangerous experiment that leads to the disappearance of her daughter. Original.",http://books.google.com/books/content?id=LsTp6p2sTtQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,http://books.google.com/books?id=LsTp6p2sTtQC&dq=In+Dark+Places&hl=&source=gbs_api,0,298,134,8
Dangerous Journeys 1: Anubis Murders,"Someone is murdering the worlds most powerful sorcerers, and the trail of blood leads straight to the god Anubis. Can Magister Setne Inhetep, personal philosopher-wizard to the Pharaoh, reach the distant kingdom of Avillonia and put an end to the Anubis murders, or will he become the next victim?",http://books.google.com/books/content?id=H18kkYbkjdQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,http://books.google.com/books?id=H18kkYbkjdQC&dq=Dangerous+Journeys+1:+Anubis+Murders&hl=&source=gbs_api,0,141,140,3
Star Wars: Labyrinth of Evil,"Obi-Wan Kenobi and Anakin Skywalker embark on a mission to uncover the wearabouts of the evil Sith Lord, Darth Sidious, only to become trapped in a labyrinthine web of lies, betrayal, and intrigue.",http://books.google.com/books/content?id=_g7TCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,http://books.google.com/books?id=_g7TCwAAQBAJ&dq=Star+Wars:+Labyrinth+of+Evil&hl=&source=gbs_api,0,175,113,10
The Assist,"You know those stories where the smart girl tutors the dumb jock? This isn’t it. Blair What’s the probability of insulting the one guy on campus I need to help me pass statistics? If I knew, I wouldn’t be standing in front of Wes Reynolds begging him to tutor me. Basketball player, sexy, arrogant, always sleeping through class… these are the things I knew about him. What I didn’t know is that he is a seriously smart jock. Wes What’s the best way to get rid of the peppy and unrelenting girl that keeps asking me to tutor her? If I knew, I wouldn’t be staring at her tan legs and attempting to teach her statistics. Sorority girl, fine as f**k, determined, ball buster… these are the things I knew about her. What I didn’t know is that she is all the things I didn’t realize I wanted or needed. Or that one semester with her would change everything. For fans of: Helena Hunting, Elle Kennedy, Lauren Asher, Emily Henry, Avon Gale, Toni Aleo, Kristen Callihan, LJ Shen, Jana Aston, Karina Halle, Meghan March, Jay Crownover, Anna Todd, Geneva Lee, Audrey Carlan, Jill Shalvis, Helen Hoang, Christina Lauren, Sally Thorne, Penny Reid, Julia Kent, Kelly Jamieson, Kendall Ryan, Kennedy Ryan, Lauren Blakely, Lexi Ryan, Jen Frederick, Sara Ney, Nana Malone. Keywords: basketball, basketball romance, sports romance, new adult romance, sexy romance, steamy romance, valley u basketball, alpha males, alpha romance, roommates, tutor romance, college romance, smart jock, grumpy / sunshine.",http://books.google.com/books/content?id=u_vyDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2020,https://play.google.com/store/books/details?id=u_vyDwAAQBAJ&source=gbs_api,0,353,157,9
Delta of Venus,"From influential feminist artist and essayist Anais Nin, Delta of Venus is one of the most important works of modern female erotica and ""a joyous display of the erotic imagination"" (The New York Times Book Review). Anais Nin pens a lush, magical world where the characters of her imagination possess the most universal of desires and exceptional of talents. Among these provocative stories, a Hungarian adventurer seduces wealthy women then vanishes with their money; a veiled woman selects strangers from a chic restaurant for private trysts; and a Parisian hatmaker named Mathilde leaves her husband for the opium dens of Peru. This is an extraordinarily rich and exotic collection from a master of erotic writing. ""Inventive, sophisticated . . . highly elegant naughtiness.""—Cosmopolitan",http://books.google.com/books/content?id=78cTJgS--2wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,https://play.google.com/store/books/details?id=78cTJgS--2wC&source=gbs_api,0,15,89,6
The Houseparty,"Someone is about to die... Someone is about to lie... At the intimate house-warming party for her glorious ‘grand design’, Kathleen confides in her best friend Beth that she is terrified of one of their close friends, but daren’t reveal which one. The guests are a tight-knit group, but Kathleen is convinced one of them is dangerous. The next day Kathleen’s body is found at the foot of a cliff and Beth must face the sickening truth that she may have been killed by one of their trusted friends. With little help from the police, Beth’s decides to seek answers. All the friends have secrets they are desperate to hide, but only one of them is ready to kill to keep theirs safe... The House Party is set on an island - insular,claustrophobic, and with nowhere to run. Mary Grand has written a heart-stopping novel of secrets, betrayal and desire, perfect for fans of Louise Candlish and Lucy Foley. What readers are saying about The House Party: 'Truly a great puzzler with a superb ending! I HIGHLY Recommend!!!' 'Wow I'm so so impressed it had me gripped start to finish and I couldn't put it down. I completed within 1 night and such a page turner' 'All the suspense and twists and turns' 'This is a real page turner, that kept me guessing until the end!' 'A gripping read.' 'A brilliantly clever read and one to remember.' 'So many twists and turns to keep the reader guessing to the very end. An excellent read.' 'This is a book that will leave the reader guessing all the way.' 'With its ability to draw the reader in, this is great for a day when you don’t want to do anything but curl up with a good story and while away the day.' 'The House Party is a fantastic read for anyone who likes twisty, witty thriller reads.' 'I highly recommend this book - you won't want to put it down.' 'This is a great book that sucks you in right from the start. Plenty of twists and turns and suspense. Unexpected ending that I didn't see coming.' 'Brilliant if you love psychological thrillers like me.' 'This was an excellent novel, combining the elements of drama and thriller.' 'A sinister ""whodunit"" that is not your typical police procedural.'",http://books.google.com/books/content?id=8O7eDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2020,https://play.google.com/store/books/details?id=8O7eDwAAQBAJ&source=gbs_api,0,285,35,8
The case of the waylaid wolf,"Yet another mystery involving the inimitable Perry Mason, as he defends a secretary accused of murdering the owner's son, a man with a habit of making advances to the women employees",http://books.google.com/books/content?id=1Q2A_Z1j8loC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1990,http://books.google.com/books?id=1Q2A_Z1j8loC&dq=The+case+of+the+waylaid+wolf&hl=&source=gbs_api,0,122,16,8
The Pleasure of Eliza Lynch,"A novel based on the life of the nineteenth-century Irishwoman who became Paraguay’s Eva Peron, from the Man Booker Prize–winning author of The Gathering and Actress. In the spring of 1854 in Paris, Francisco Solano López came to the house of Eliza Lynch to improve his French, or so he said. Eliza was nineteen, already with an ex-husband, and he was the young son of Paraguay’s dictator in Europe recruiting engineers for South America’s first railroad. By the time he returned to Asunción in 1855, Eliza was pregnant with his child. In less than a decade, López plunged Paraguay into a conflict that would kill over half its population. By then Eliza was notorious—as both the angel of the battlefield inspiring the troops, and the demon whose rapacious appetites drove López’s fatal ambition. This is her story, in which “Enright artfully explores the power of beauty and the beauty of power, and finds them remarkably similar as neither leads to a good end” (Booklist). “The magical realism of Gabriel García Márquez . . . springs to mind.” —The Guardian “Water, an element as silvery and unpredictable as Enright’s extraordinary prose . . . transports Eliza from Ireland to Europe . . . to Paraguay and back to Britain.” —The New York Times Book Review",http://books.google.com/books/content?id=k9mpWO3TtEYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,https://play.google.com/store/books/details?id=k9mpWO3TtEYC&source=gbs_api,0,25,135,4
The Hub : Dangerous Territory,"An an uneasy peace descends on the Hub, its citizens take up arms to defend themselves against any kind of trouble that may appear, including criminals, unscrupulous corporations, or alien invaders from beyond Federation space. Original.",http://books.google.com/books/content?id=PUMIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,http://books.google.com/books?id=PUMIAAAACAAJ&dq=The+Hub+:+Dangerous+Territory&hl=&source=gbs_api,0,173,14,10
The Assistants: A Novel,"“Ocean’s Eleven meets The Devil Wears Prada” (The Skimm) in this hilarious, razor-sharp debut novel about a group of overeducated and underpaid women who decide they’ve finally had enough... Rule #1: All important men have assistants. Rule #2: Men rule the world. Still. Rule #3: There is enough money. There is so much money. Tina Fontana is a thirty-year-old executive assistant to Robert Barlow, the CEO of Titan Corp., a multinational media conglomerate. She’s excellent at her job and beloved by her famous boss—but after six years of making reservations and pouring drinks from bottles that cost more than her rent, the glamour of working for a media company in New York has completely faded, but her student loan debt has not. When a technical error with Robert’s expense report presents Tina with the opportunity to pay off the entire balance of her loans with what would essentially be pocket change for her boss, she hesitates. She’s always played by the rules, but this would be a life-changer. As Tina begins to fall down the rabbit hole of her morally questionable plan, other assistants with crushing debt and fewer scruples approach her to say that they want in. Before she knows it, she’s at the forefront of a movement that has implications far beyond what anyone anticipated...",http://books.google.com/books/content?id=lWRYCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2016,https://play.google.com/store/books/details?id=lWRYCgAAQBAJ&source=gbs_api,0,54,142,1
Ruddy Gore (Phryne Fisher Mysteries),"""The appeal of this story is the glimpse it provides into the 1920s theater world and the opportunity it affords to observe Phryne and Lin Chung's romance from its inception."" —Booklist Running late to the Hinkler gala performance of Gilbert and Sullivan's Ruddigore, Phryne Fisher meets some thugs in a dark alley and handles them convincingly before they can ruin her silver dress. Phryne then finds that she has rescued the handsome Lin Chung and his grandmother and is briefly mistaken for a deity. Denying divinity but accepting cognac, she later continues safely to the theatre. But the unexpected continues as the performance is interrupted by a most bizarre death onstage. What links can Phryne possibly find between the ridiculously entertaining plot of Ruddigore, the Chinese community of Little Bourke Street, and the actors treading the boards of His Majesty's Theatre? Drawn backstage and onstage, Phryne must solve an old murder, find a new murderer and of course, banish the theatre's ghost—who seems likely to kill again.",http://books.google.com/books/content?id=0AaBDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2017,https://play.google.com/store/books/details?id=0AaBDQAAQBAJ&source=gbs_api,0,238,168,4
Charming The Prince,"When an unfortunate truce with French forces Sir Bannor, the mighty English knight, to return to a castle overrun with his impish children, he sends his steward to find a mother who will civilize them, but he is unprepared for the beautiful lady who is selected. Original.",http://books.google.com/books/content?id=Hcogg0is_rsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,http://books.google.com/books?id=Hcogg0is_rsC&dq=Charming+The+Prince&hl=&source=gbs_api,0,421,18,4
Barney's Version,"Charged with comic energy and a steely disregard for any pieties whatsoever, Barney's Version is a major Richler novel, the most personal and feeling book of a long and distinguished career. Told in the first person, it gives us the life (and what a life!) of Barney Panofsky--whose trashy TV company, Totally Useless Productions, has made him a small fortune; whose three wives include a martyred feminist icon, a quintessential JCP (Jewish-Canadian Princess), and the incomparable Miriam, the perfect wife, lover, and mother--alas, now married to another man; who recalls with nostalgia and pain his young manhood in the Paris of the early fifties, and his lifelong passion for wine, women, and the Montreal Canadiens; who either did or didn't murder his best friend, Boogie, after discovering him in bed with The Second Mrs. Panofsky; whose satirical eye for the idiocies of today's Quebec separatists (as well as for every other kind of political correctness) manages to offend his entire acquaintanceship (and will soon be offending readers everywhere); and whose memory--though not his bile--is, in his sixty-seventh year, definitely slipping . . .",http://books.google.com/books/content?id=GxFGNUzPUYkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,https://play.google.com/store/books/details?id=GxFGNUzPUYkC&source=gbs_api,0,304,189,6
The Man Whom the Trees Loved,"He painted trees as by some special divining instinct of their essential qualities. He understood them. He knew why in an oak forest, for instance, each individual was utterly distinct from its fellows, and why no two beeches in the whole world were alike. People asked him down to paint a favorite lime or silver birch, for he caught the individuality of a tree as some catch the individuality of a horse. How he managed it was something of a puzzle, for he never had painting lessons, his drawing was often wildly inaccurate, and, while his perception of a Tree Personality was true and vivid, his rendering of it might almost approach the ludicrous. Yet the character and personality of that particular tree stood there alive beneath his brush—shining, frowning, dreaming, as the case might be, friendly or hostile, good or evil. It emerged.",http://books.google.com/books/content?id=TGLrDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2021,https://play.google.com/store/books/details?id=TGLrDwAAQBAJ&source=gbs_api,0,12,150,6
Gerald's Game,"Now a Netflix movie directed by Mike Flanagan (Oculus, Hush) and starring Carla Gugino and Bruce Greenwood. Master storyteller Stephen King presents this classic, terrifying #1 New York Times bestseller. When a game of seduction between a husband and wife ends in death, the nightmare has only begun… “And now the voice which spoke belonged to no one but herself. Oh my God, it said. Oh my God, I am all alone out here. I am all alone.” Once again, Jessie Burlingame has been talked into submitting to her husband Gerald’s kinky sex games—something that she’s frankly had enough of, and they never held much charm for her to begin with. So much for a “romantic getaway” at their secluded summer home. After Jessie is handcuffed to the bedposts—and Gerald crosses a line with his wife—the day ends with deadly consequences. Now Jessie is utterly trapped in an isolated lakeside house that has become her prison—and comes face-to-face with her deepest, darkest fears and memories. Her only company is that of the various voices filling her mind…as well as the shadows of nightfall that may conceal an imagined or very real threat right there with her…",http://books.google.com/books/content?id=9rQACwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2016,https://play.google.com/store/books/details?id=9rQACwAAQBAJ&source=gbs_api,0,399,164,5
Salaryman,"Winner of the Agatha Award. ""Sujata Massey blasts her way into fiction with The Salaryman's Wife, a cross-cultural mystery of manners with a decidedly sexy edge.""-- Janet Evanonich Japanese-American Rei Shimura is a 27-year-old English teacher living in one of Tokyo's seediest neighborhoods. She doesn't make much money, but she wouldn't go back home to California even if she had a free ticket (which, thanks to her parents, she does.) She's determined to make it on her own. Her independence is threatened however, when a getaway to an ancient castle town is marred by murder. Rei is the first to find the beautiful wife of a high-powered businessman, dead in the snow. Taking charge, as usual, Rei searches for clues by crashing a funeral, posing as a bar-girl, and somehow ending up pursued by police and paparazzi alike. In the meantime, she attempts to piece together a strange, ever-changing puzzle—one that is built on lies and held together by years of sex and deception. The first installment in the Rei Shimura series, The Salaryman's Wife is a riveting tale of death, love, and sex, told in a unique cross-cultural voice.",http://books.google.com/books/content?id=1W6tAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=1W6tAAAAQBAJ&source=gbs_api,0,408,88,8
The German Lesson,"In this quiet and devastating novel about the rise of fascism, Siggi Jepsen, incarcerated as a juvenile delinquent, is assigned to write a routine German lesson on the “The Joys of Duty.” Overfamiliar with these joys, Siggi sets down his life since 1943, a decade earlier, when as a boy he watched his father, a constable, doggedly carry out orders from Berlin to stop a well-known Expressionist artist from painting and to seize all his “degenerate” work. Soon Siggi is stealing the paintings to keep them safe from his father. “I was trying to find out,” Lenz says, “where the joys of duty could lead a people.” Translated from the German by Ernst Kaiser and Eithne Wilkins",http://books.google.com/books/content?id=ZFORDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2021,https://play.google.com/store/books/details?id=ZFORDgAAQBAJ&source=gbs_api,0,393,126,4
Knighthood of the Dragon (Dragonmaster),"“A tale of epic war and sorcery with a strong appeal to dragon lovers of all ages.”—Library Journal Having proved his mettle as a dragon flier in the war against the Roche, Hal Kalais has earned his place as Dragonmaster of Deraine’s aerial forces. Taking advantage of the enemy’s retreat, Hal leads three squadrons in a combined land and air assault to push the Roche back to their capital and end the war once and for all. But just as victory appears imminent, the Roche reveal the true strategy of their withdrawal. Digging in behind fortifications on mountainous terrain, they can keep Deraine’s forces at bay indefinitely. The tide of battle turns for the worse when Hal is wounded and captured by the enemy—who are fully aware of the prize Dragonmaster in their possession. Now bound to a prison castle by dark sorcery, Hal plans a daring escape to secure not only his freedom, but also the freedom of his people…. “Bunch does an excellent job of grabbing the reader from the word go.”—SF Crowsnest “Lots of action.”—Booklist",http://books.google.com/books/content?id=1KNQypAfpFgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,https://play.google.com/store/books/details?id=1KNQypAfpFgC&source=gbs_api,0,67,142,3
Petals on the wind,"On the heels of the successful Lifetime TV version of Flowers in the Attic comes the TV movie tie-in edition of Petals On the Wind, the second book in the captivating Dollanganger saga. Forbidden love comes into full bloom. For three years they were kept hidden in the eaves of Foxworth Hall, their existence all but denied by a mother who schemed to inherit a fortune. For three years their fate was in the hands of their righteous, merciless grandmother. They had to stay strong...but in their hopeless world, Cathy and her brother Christopher discovered blossoming desires that tumbled into a powerful obsession. Now, with their frail sister Carrie, they have broken free and scraped enough together for three bus tickets and a chance at a new life. The horrors of the attic are behind them...but they will carry its legacy of dark secrets forever.",http://books.google.com/books/content?id=rBYLAfNYM7IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,https://play.google.com/store/books/details?id=rBYLAfNYM7IC&source=gbs_api,0,432,164,9
The black rose,"“One of the most exciting novels of the year . . . The dramatic story of Madam C.J. Walker, America’s first black female millionaire.”—E. Lynn Harris Born to former slaves on a Louisiana plantation in 1867, Madam C.J. Walker rose from poverty and indignity to become America’s first black female millionaire, the head of a hugely successful beauty company, and a leading philanthropist in African American causes. Renowned author Alex Haley became fascinated by the story of this extraordinary heroine, and before his death in 1992, he embarked on the research and outline of a major novel based on her life. With The Black Rose, critically acclaimed writer Tananarive Due brings Haley’s work to an inspiring completion. Blending documented history, vivid dialogue, and a sweeping fictionalized narrative, Tananarive Due paints a vivid portrait of this passionate and tenacious pioneer and the unforgettable era in which she lived. Praise for The Black Rose “An artfully framed page-turner.”—Essence “An impressive accomplishment . . . Due’s combination of historical study and fictional exploration endows this gripping tale with intimacy and emotional authenticity.”—The Miami Herald",http://books.google.com/books/content?id=81MklDFLj7wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,http://books.google.com/books?id=81MklDFLj7wC&dq=The+black+rose&hl=&source=gbs_api,0,416,133,4
No Wind of Blame,"The superlatively analytical Inspector Hemingway is confronted by a murder that seems impossible?no one was near the murder weapon at the time the shot was fired. Everyone on the scene seems to have a motive, not to mention the wherewithal to commit murder, and alibis that simply don't hold up. The inspector is sorely tried by a wide variety of suspects, including the neglected widow, the neighbor who's in love with her, her resentful daughter, and a patently phony Russian prince preying on the widow's emotional vulnerability and social aspirations. And then there's the blackmail plot that may?or may not?be at the heart of the case? PRAISE FOR GEORGETTE HEYER: ""Our Georgette Heyer display of the Sourcebooks reprints has been a huge success, not only to those early fans like myself, but to many new readers who appreciate her style and wit."" Nancy Olson, Quail Ridge Books, Raleigh, NC ""Reading Georgette Heyer is the next best thing to reading Jane Austen."" Publishers Weekly ""Wonderful characters, elegant, witty writing, perfect period detail, and rapturously romantic. Georgette Heyer achieves what the rest of us only aspire to."" Katie Fforde",http://books.google.com/books/content?id=ayL_3zaYf8IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,https://play.google.com/store/books/details?id=ayL_3zaYf8IC&source=gbs_api,0,144,168,8
"Bullet for a Star: A Toby Peters Mystery, Book 1","Hollywood detective Toby Peters does a job for one of Tinseltown’s finest It’s been four years since security guard Toby Peters got fired from the Warner Brothers lot for breaking a screen cowboy’s arm. Since then he’s scratched out a living as a private detective—missing persons and bodyguard work, mostly—but now his old friends, the Warners, have a job for him. Someone has mailed the studio a picture of Errol Flynn caught in a compromising position with a very young girl. Although Flynn insists it’s a fake, the studio is taking no chances. Toby is to deliver the blackmailer $5,000 and return with the photo negative. It should be simple, but Flynn, a swashbuckler on and off the screen, has a way of making things complicated. Though he isn’t impressed by movie stars, if Toby Peters isn’t careful he may end up dying for one.",http://books.google.com/books/content?id=KqHQBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,"http://books.google.com/books?id=KqHQBQAAQBAJ&dq=Bullet+for+a+Star:+A+Toby+Peters+Mystery,+Book+1&hl=&source=gbs_api",0,405,138,8
Hunter's Green,"An American psychologist accepts an invitation to her estranged husband’s isolated English estate in this suspenseful tale by an Edgar Award–winning author. When Eve North returns to Athmore after three years’ estrangement from her husband, Justin, she finds the great and sprawling English estate—and Justin himself—considerably changed. But Eve has changed as well. She knows the mistakes she made in her marriage, is prepared to admit culpability in their separation, and now dares to win back his love. But for all Eve knows, for all she remembers, and for all she’s ready to face, she still enters Athmore dangerously unaware of what awaits her. Athmore has its secrets—and those who protect them, including Justin; his brother, Marc, who once preyed on Eve’s emotions; and Justin’s new fiancée, a cool manipulator who now has everything she wants. Eve’s only ally appears to be the old family gardener who has carved from the green-black yew a topiary garden in the form of a magnificent chessboard as both a masterpiece and a warning. Hunter’s Green is an involving suspense novel from Phyllis A. Whitney, “the Queen of the American gothics” and recipient of an Agatha Award for lifetime achievement (The New York Times). This ebook features an illustrated biography of Phyllis A. Whitney including rare images from the author’s estate.",http://books.google.com/books/content?id=kZLGDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2017,https://play.google.com/store/books/details?id=kZLGDgAAQBAJ&source=gbs_api,0,346,136,8
Palomino,"Samantha Taylor is shattered when her husband leaves her for another woman. She puts her advertising career on hold and seeks refuge at a friend's California ranch, where she loses herself in the daily labor of ranch life. Here, she discovers the healing powers of trusted friends, simple joys, and hard work. She also meets Tate Jordan, the ranch foreman, and a tumultuous relationship ensues. When Tate disappears and a fall from a horse changes Samantha's life forever, she is confined to a wheelchair and must look deep inside herself to finds the courage to begin again. Now, fighting the battles of the handicapped, she finds new challenges, new loves, and even the adopted child she's always longed for.",http://books.google.com/books/content?id=TlbD5lqkQ30C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,https://play.google.com/store/books/details?id=TlbD5lqkQ30C&source=gbs_api,0,77,59,1
